MatchStatID,ClubID,OpponentClubID,SeasonID,CapitainPlayerID,DateID,MatchProfileID,Venue,GoalsFor,GoalsAgainst,Result,ExpectedGoals,ExpectedGoalsAllowed,Possession,Attendance,Formation,OpponentFormation,Referee
17041,213,313,2021/22,34536,2022-01-22,595,Home,2.0,0.0,Won,1.60000002384186,0.300000011920929,50.0,500.0,4-4-1-1,3-4-3,Tobias Stieler
17042,233,313,2021/22,37240,2022-02-12,597,Home,4.0,2.0,Won,1.89999997615814,1.0,69.0,10000.0,4-2-3-1,4-5-1,Felix Brych
17043,195,265,2017/18,39343,2018-05-12,610,Home,1.0,4.0,Lost,2.09999990463257,2.20000004768372,80.0,75000.0,4-3-3,4-5-1,Sascha Stegemann
17044,304,313,2023/24,38578,2024-03-08,600,Away,0.0,2.0,Lost,0.899999976158142,1.0,30.0,53800.0,5-4-1,3-4-3,Robert Schröder
17045,207,313,2023/24,35728,2023-11-11,585,Away,1.0,2.0,Lost,1.0,4.19999980926514,41.0,55000.0,4-3-3,4-2-2-2,Tobias Stieler
17046,233,313,2021/22,37240,2021-09-19,612,Away,3.0,1.0,Won,1.39999997615814,1.60000002384186,36.0,23450.0,4-2-3-1,3-4-1-2,Benjamin Cortus
17047,192,313,2020/21,38216,2021-01-10,589,Home,1.0,4.0,Lost,1.0,3.5,43.0,-1.0,3-4-3,3-4-3,Daniel Schlager
17048,304,313,2022/23,38578,2022-10-09,616,Away,1.0,0.0,Won,0.699999988079071,1.0,48.0,43250.0,3-5-2,3-1-4-2,Bastian Dankert
17049,208,313,2023/24,36812,2023-11-25,586,Home,1.0,2.0,Lost,0.899999976158142,2.29999995231628,57.0,58000.0,4-4-1-1,4-4-2,Felix Brych
17050,237,313,2024/25,37995,2025-01-25,593,Home,2.0,0.0,Won,1.89999997615814,1.10000002384186,44.0,33000.0,3-4-3,4-2-2-2,Tobias Stieler
17051,192,313,2021/22,36266,2022-03-19,602,Away,2.0,3.0,Lost,1.0,2.20000004768372,36.0,55785.0,3-4-3,4-3-3,Patrick Ittrich
17052,304,313,2024/25,34565,2025-04-19,606,Home,4.0,4.0,Draw,1.29999995231628,0.899999976158142,23.0,22012.0,3-5-2,4-2-3-1,Tobias Stieler
17053,213,265,2018/19,38169,2019-02-03,595,Away,2.0,2.0,Draw,2.09999990463257,0.899999976158142,31.0,51009.0,3-4-3,4-4-2,Deniz Aytekin
17054,233,265,2018/19,36815,2019-04-13,604,Away,1.0,0.0,Won,2.20000004768372,0.5,68.0,53657.0,4-3-3,3-5-2,Tobias Stieler
17055,192,313,2021/22,36266,2021-10-31,584,Home,4.0,1.0,Won,2.09999990463257,0.899999976158142,33.0,17500.0,4-4-2,3-1-4-2,Patrick Ittrich
17056,275,265,2018/19,37713,2018-09-29,613,Away,1.0,2.0,Lost,1.0,2.5,62.0,58569.0,3-5-2,4-1-2-1-2,Tobias Welz
17057,213,265,2017/18,38169,2018-03-16,602,Home,1.0,2.0,Lost,0.400000005960464,1.5,56.0,24000.0,4-4-2,4-4-2,Benjamin Brand
17058,359,313,2024/25,39378,2024-10-26,615,Away,1.0,2.0,Lost,0.5,1.60000002384186,42.0,59000.0,3-5-2,4-4-2,Robert Hartmann
17059,192,313,2022/23,36266,2022-10-29,586,Away,1.0,2.0,Lost,1.0,2.59999990463257,38.0,46400.0,4-4-2,4-4-2,Tobias Stieler
17060,304,313,2024/25,38578,2024-12-06,587,Away,2.0,3.0,Lost,1.39999997615814,2.09999990463257,36.0,59000.0,3-4-3,4-2-3-1,Tobias Welz
17061,213,313,2022/23,34536,2023-02-11,595,Home,2.0,1.0,Won,2.0,1.10000002384186,53.0,34700.0,4-2-3-1,4-3-3,Sascha Stegemann
17062,221,313,2023/24,38235,2023-10-28,616,Away,3.0,2.0,Won,1.70000004768372,3.59999990463257,27.0,53200.0,3-1-4-2,4-2-3-1,Felix Zwayer
17063,315,313,2021/22,33954,2022-02-19,598,Away,1.0,1.0,Draw,2.0,1.20000004768372,45.0,20059.0,4-3-3,4-3-3,Harm Osmers
17064,366,313,2024/25,36069,2024-12-21,589,Away,1.0,0.0,Won,2.20000004768372,2.09999990463257,28.0,60000.0,3-4-3,3-4-3,Felix Brych
17065,208,313,2021/22,38984,2022-02-05,596,Away,3.0,2.0,Won,1.10000002384186,1.5,48.0,10000.0,3-5-2,4-4-2,Sascha Stegemann
17066,221,313,2022/23,38235,2023-05-27,610,Away,1.0,1.0,Draw,0.800000011920929,2.5,43.0,47500.0,3-5-2,3-4-3,Robert Schröder
17067,315,313,2022/23,33954,2022-10-15,584,Away,1.0,4.0,Lost,1.60000002384186,2.20000004768372,52.0,45400.0,4-3-3,4-1-3-2,Christian Dingert
17068,341,313,2023/24,37413,2024-04-21,606,Home,2.0,1.0,Won,1.5,2.20000004768372,31.0,42100.0,3-4-3,3-5-2,Robert Schröder
17069,213,313,2020/21,34536,2020-09-19,583,Away,3.0,2.0,Won,1.89999997615814,2.59999990463257,37.0,7123.0,4-1-3-2,3-1-4-2,Benjamin Cortus
17070,218,313,2024/25,36643,2025-02-01,595,Away,2.0,1.0,Won,2.09999990463257,1.20000004768372,46.0,60000.0,4-2-3-1,4-4-2,Robert Hartmann
17071,195,313,2022/23,37347,2022-09-10,613,Home,2.0,2.0,Draw,2.20000004768372,1.20000004768372,66.0,75000.0,4-2-3-1,3-5-2,Christian Dingert
17072,275,265,2017/18,37713,2018-04-21,607,Away,0.0,2.0,Lost,0.899999976158142,2.0,56.0,58932.0,4-1-4-1,4-4-2,Sören Storks
17073,207,313,2023/24,35176,2024-04-06,603,Home,0.0,1.0,Lost,2.5,1.60000002384186,51.0,81365.0,4-3-3,3-4-3,Matthias Jöllenbeck
17074,359,313,2024/25,39378,2025-03-08,600,Home,2.0,2.0,Draw,1.39999997615814,0.800000011920929,52.0,15034.0,3-4-3,4-4-2,Bastian Dankert
17075,197,303,2019/20,33954,2019-09-02,578,Away,1.0,2.0,Lost,-1.0,-1.0,34.0,48624.0,4-2-3-1,4-4-2,Manuel Gräfe
17076,366,313,2024/25,35224,2025-05-03,608,Home,0.0,1.0,Lost,0.400000005960464,2.70000004768372,30.0,29546.0,3-4-3,4-2-3-1,Florian Exner
17077,208,313,2023/24,36812,2024-04-13,604,Away,0.0,3.0,Lost,0.600000023841858,1.20000004768372,46.0,60000.0,4-2-2-2,4-2-3-1,Deniz Aytekin
17078,348,313,2024/25,38378,2024-12-15,588,Home,1.0,3.0,Lost,1.0,2.29999995231628,34.0,15000.0,4-2-3-1,3-4-3,Christian Dingert
17079,192,313,2023/24,35236,2024-05-10,609,Home,0.0,1.0,Lost,0.600000023841858,1.89999997615814,24.0,30660.0,4-3-1-2,4-2-2-2,Patrick Ittrich
17080,341,313,2024/25,37413,2024-11-30,586,Home,2.0,2.0,Draw,1.60000002384186,1.79999995231628,43.0,42100.0,4-4-2,4-2-3-1,Harm Osmers
17081,208,265,2017/18,34805,2018-02-24,599,Away,0.0,1.0,Lost,0.300000011920929,2.20000004768372,61.0,55418.0,3-1-4-2,4-4-2,Bibiana Steinhaus
17082,221,313,2024/25,38235,2024-10-06,613,Away,1.0,1.0,Draw,0.899999976158142,1.89999997615814,33.0,58000.0,3-4-1-2,3-5-2,Harm Osmers
17083,213,313,2022/23,34536,2022-08-20,605,Away,1.0,0.0,Won,0.600000023841858,0.899999976158142,40.0,47500.0,4-2-3-1,3-4-3,Felix Brych
17084,348,313,2024/25,38378,2025-04-25,607,Away,1.0,0.0,Won,0.300000011920929,1.79999995231628,31.0,60000.0,5-3-2,4-2-3-1,Tobias Welz
17085,208,313,2024/25,36812,2024-11-10,584,Away,3.0,2.0,Won,1.29999995231628,2.5,40.0,60000.0,4-4-2,4-2-3-1,Felix Zwayer
17086,221,313,2023/24,38235,2024-03-16,601,Home,0.0,3.0,Lost,0.5,3.70000004768372,43.0,30150.0,3-4-3,3-4-3,Sascha Stegemann
17087,213,313,2024/25,34536,2024-08-24,583,Home,3.0,1.0,Won,2.09999990463257,0.400000005960464,33.0,34700.0,4-2-3-1,4-2-3-1,
17088,222,303,2019/20,35819,2019-10-20,550,Away,1.0,0.0,Won,-1.0,-1.0,38.0,54176.0,4-4-2?,4-1-3-2,Benedikt Kempkes
17089,208,313,2022/23,38984,2023-03-11,599,Home,1.0,1.0,Draw,0.699999988079071,0.800000011920929,52.0,50000.0,3-4-3,4-3-3,Robert Hartmann
17090,348,313,2023/24,38378,2023-11-05,584,Home,2.0,0.0,Won,1.20000004768372,2.59999990463257,32.0,15000.0,4-2-3-1,4-2-3-1,Florian Badstübner
17091,207,313,2022/23,37633,2023-04-15,603,Away,3.0,3.0,Draw,1.79999995231628,1.39999997615814,57.0,47300.0,4-1-4-1,3-4-3,Harm Osmers
17092,221,313,2022/23,38235,2023-01-24,591,Home,2.0,2.0,Draw,2.0,0.800000011920929,49.0,23159.0,3-4-3,4-3-3,Florian Badstübner
17093,208,265,2017/18,34805,2017-09-30,614,Home,2.0,1.0,Won,1.20000004768372,1.0,43.0,51500.0,4-2-3-1,3-4-3,Felix Brych
17094,218,313,2020/21,36931,2021-05-15,609,Home,1.0,2.0,Lost,0.5,0.600000023841858,50.0,-1.0,4-2-3-1,3-4-3,Sascha Stegemann
17095,213,265,2017/18,36641,2017-10-29,584,Away,0.0,3.0,Lost,0.400000005960464,1.39999997615814,29.0,58872.0,4-3-3,4-2-3-1,Tobias Stieler
17096,221,265,2018/19,36814,2018-10-27,616,Home,4.0,0.0,Won,2.79999995231628,0.300000011920929,74.0,30150.0,4-1-3-2,5-3-2,Frank Willenborg
17097,208,313,2020/21,37296,2021-03-06,599,Home,1.0,1.0,Draw,1.5,0.5,58.0,-1.0,3-4-1-2,3-4-3,Robert Schröder
17098,221,313,2020/21,38235,2021-03-14,600,Away,0.0,2.0,Lost,1.20000004768372,0.899999976158142,57.0,-1.0,3-4-1-2,3-4-3,Christian Dingert
17099,207,265,2018/19,37425,2019-03-09,600,Home,3.0,1.0,Won,2.40000009536743,0.800000011920929,75.0,81365.0,4-1-4-1,5-3-2,Benjamin Cortus
17100,221,265,2018/19,36814,2019-03-16,601,Away,1.0,1.0,Draw,2.40000009536743,1.20000004768372,60.0,56743.0,3-4-1-2,3-4-3,Felix Zwayer
17101,207,265,2017/18,37382,2017-11-17,586,Away,1.0,2.0,Lost,1.5,1.20000004768372,62.0,58932.0,4-3-3,3-4-3,Frank Willenborg
17102,222,303,2019/20,35819,2020-05-24,568,Home,3.0,2.0,Won,-1.0,-1.0,40.0,-1.0,4-1-4-1,4-2-3-1,Robert Schröder
17103,207,313,2020/21,37425,2021-04-10,603,Away,3.0,2.0,Won,1.10000002384186,1.70000004768372,51.0,-1.0,4-2-3-1,3-4-3,Robert Schröder
17104,218,265,2018/19,36931,2018-12-09,588,Home,3.0,0.0,Won,2.29999995231628,0.800000011920929,71.0,48590.0,4-1-4-1,3-4-3,Deniz Aytekin
17105,213,313,2020/21,34536,2021-01-23,592,Home,2.0,1.0,Won,1.29999995231628,3.09999990463257,40.0,-1.0,3-4-3,3-4-3,Tobias Stieler
17106,218,313,2023/24,36440,2024-05-18,610,Away,0.0,4.0,Lost,1.29999995231628,1.60000002384186,40.0,60000.0,4-1-4-1,4-2-3-1,Daniel Schlager
17107,213,313,2023/24,39592,2023-09-02,605,Away,0.0,5.0,Lost,1.0,1.70000004768372,52.0,54300.0,4-2-3-1,4-2-3-1,Felix Brych
17108,218,313,2022/23,36931,2023-04-29,606,Away,1.0,2.0,Lost,1.20000004768372,2.29999995231628,58.0,47700.0,4-2-3-1,5-3-2,Tobias Welz
17109,213,313,2021/22,34536,2021-08-28,605,Away,3.0,2.0,Won,1.29999995231628,1.79999995231628,36.0,25000.0,4-4-2,3-4-3,Frank Willenborg
17110,221,265,2017/18,36814,2018-05-05,609,Away,0.0,2.0,Lost,2.5,1.60000002384186,64.0,58312.0,3-1-4-2,4-4-2,Felix Zwayer
17111,207,313,2024/25,36630,2024-09-22,611,Away,1.0,5.0,Lost,0.699999988079071,3.40000009536743,48.0,60000.0,4-2-3-1,4-4-2,Florian Badstübner
17112,221,313,2020/21,38235,2020-11-21,615,Home,3.0,3.0,Draw,1.70000004768372,1.60000002384186,43.0,-1.0,5-3-2,3-4-3,Daniel Siebert
17113,207,313,2022/23,37633,2022-10-22,585,Home,5.0,0.0,Won,2.59999990463257,1.0,60.0,81365.0,4-2-3-1,3-5-2,Daniel Schlager
17114,218,265,2018/19,39734,2019-04-27,607,Away,0.0,1.0,Lost,1.60000002384186,1.60000002384186,67.0,56730.0,3-4-1-2,4-3-3,Bastian Dankert
17115,207,313,2024/25,35176,2025-02-08,596,Home,1.0,2.0,Lost,1.39999997615814,0.300000011920929,68.0,81365.0,4-2-3-1,3-4-3,Daniel Siebert
17116,221,313,2024/25,33886,2025-02-23,598,Home,1.0,1.0,Draw,1.0,2.09999990463257,45.0,30150.0,5-3-2,4-2-2-2,Christian Dingert
17117,207,313,2020/21,37425,2020-12-12,585,Home,1.0,5.0,Lost,0.899999976158142,3.09999990463257,71.0,-1.0,3-4-3,3-1-4-2,Christian Dingert
17118,218,313,2024/25,36440,2024-09-14,605,Home,1.0,3.0,Lost,1.60000002384186,2.20000004768372,44.0,53756.0,4-2-3-1,4-2-2-2,Felix Brych
17119,207,265,2017/18,37382,2018-04-08,604,Home,3.0,0.0,Won,1.39999997615814,0.400000005960464,50.0,81360.0,4-2-3-1,4-4-2,Patrick Ittrich
17120,218,313,2021/22,39734,2022-03-05,600,Away,2.0,3.0,Lost,0.899999976158142,2.40000009536743,43.0,25000.0,4-3-3,4-3-3,Christian Dingert
17121,208,313,2020/21,34805,2020-11-07,614,Away,2.0,2.0,Draw,3.20000004768372,2.0,59.0,-1.0,3-4-1-2,3-1-4-2,Sascha Stegemann
17122,221,313,2021/22,34228,2022-02-25,599,Home,2.0,1.0,Won,2.59999990463257,1.70000004768372,55.0,18099.0,3-4-3,4-5-1,Matthias Jöllenbeck
17123,213,313,2024/25,34536,2025-01-18,592,Away,0.0,4.0,Lost,0.200000002980232,1.89999997615814,44.0,60000.0,4-2-3-1,4-4-2,Felix Zwayer
17124,218,313,2022/23,34552,2022-11-04,587,Home,3.0,1.0,Won,0.899999976158142,1.10000002384186,55.0,53178.0,4-2-3-1,4-4-2,Matthias Jöllenbeck
17125,192,313,2024/25,36266,2025-01-12,590,Home,0.0,1.0,Lost,0.300000011920929,2.40000009536743,43.0,30660.0,3-4-3,4-4-2,Daniel Schlager
17126,221,265,2017/18,36814,2017-12-13,590,Home,1.0,0.0,Won,1.5,0.600000023841858,58.0,30150.0,3-1-4-2,3-4-3,Bibiana Steinhaus
17127,218,265,2017/18,36931,2017-09-19,612,Home,2.0,0.0,Won,1.10000002384186,0.600000023841858,55.0,44063.0,4-4-2,3-4-3,Sören Storks
17128,218,265,2017/18,36931,2018-02-11,597,Away,0.0,1.0,Lost,0.5,0.699999988079071,67.0,53296.0,4-4-2,4-4-2,Frank Willenborg
17129,218,313,2020/21,36931,2021-01-16,590,Away,2.0,2.0,Draw,1.39999997615814,2.0,40.0,-1.0,4-2-3-1,3-5-2,Felix Brych
17130,218,313,2023/24,36643,2024-01-14,591,Home,3.0,1.0,Won,1.89999997615814,0.899999976158142,29.0,53429.0,4-3-3,4-2-3-1,Harm Osmers
17131,348,313,2023/24,38378,2024-03-31,602,Away,3.0,3.0,Draw,1.29999995231628,3.0,28.0,60000.0,4-2-3-1,4-2-2-2,Felix Zwayer
17132,218,313,2020/21,36931,2021-02-03,719,Away,2.0,1.0,Won,-1.0,-1.0,51.0,-1.0,4-4-2,3-4-3,Daniel Siebert
17133,221,313,2021/22,38235,2021-10-02,614,Away,1.0,3.0,Lost,1.0,0.800000011920929,59.0,24211.0,4-3-3,3-1-4-2,Harm Osmers
17134,218,313,2021/22,36931,2021-10-16,615,Home,1.0,1.0,Draw,2.59999990463257,0.300000011920929,59.0,41608.0,3-4-3,3-1-4-2,Felix Brych
17135,242,266,2022/23,39295,2023-02-10,1018,Home,1.0,0.0,Won,1.29999995231628,0.800000011920929,46.0,68268.0,3-4-3,3-4-3,Giovanni Ayroldi
17136,223,266,2021/22,38888,2022-03-13,1025,Away,1.0,1.0,Draw,2.5,1.60000002384186,56.0,15363.0,3-5-2,3-4-3,Marco Guida
17137,269,266,2019/20,36787,2019-10-20,1040,Home,1.0,0.0,Won,1.70000004768372,0.600000023841858,40.0,24049.0,3-5-2,3-4-3,Rosario Abisso
17138,246,266,2023/24,35675,2024-03-08,1024,Home,1.0,1.0,Draw,1.60000002384186,0.899999976158142,63.0,42000.0,4-3-3,3-4-1-2,Daniele Orsato
17139,242,266,2018/19,33637,2019-04-28,1031,Away,0.0,2.0,Lost,0.600000023841858,1.29999995231628,58.0,26849.0,4-3-3,3-4-1-2,Marco Guida
17140,297,266,2020/21,37837,2021-01-06,1011,Away,1.0,1.0,Draw,0.400000005960464,1.39999997615814,54.0,-1.0,3-4-3,3-5-2,Marco Di Bello
17141,368,266,2024/25,36224,2025-05-02,1032,Away,1.0,1.0,Draw,0.600000023841858,2.09999990463257,45.0,21931.0,3-5-2,4-3-2-1,Simone Sozza
17142,259,266,2019/20,33619,2020-01-05,1013,Home,0.0,2.0,Lost,2.09999990463257,2.0,59.0,38954.0,4-2-3-1,3-4-3,Marco Di Bello
17143,242,266,2022/23,38934,2023-01-11,697,Home,0.0,1.0,Lost,-1.0,-1.0,59.0,58000.0,3-5-1-1,3-4-3,Antonio Rapuano
17144,223,266,2024/25,39172,2025-05-11,1033,Away,2.0,0.0,Won,2.5,1.5,58.0,26537.0,3-4-3,4-2-3-1,Federico La Penna
17145,269,266,2022/23,38710,2022-10-23,1006,Home,1.0,2.0,Lost,2.0,1.5,56.0,20711.0,3-5-2,3-4-3,Matteo Marchetti
17146,259,266,2024/25,35650,2024-10-31,1005,Home,1.0,0.0,Won,0.600000023841858,0.200000002980232,57.0,60920.0,3-4-3,3-5-2,Michael Fabbri
17147,242,266,2022/23,39295,2022-10-30,1007,Away,1.0,2.0,Lost,1.10000002384186,0.600000023841858,56.0,26133.0,4-2-3-1,3-4-3,Rosario Abisso
17148,297,266,2021/22,37837,2021-12-19,1013,Away,0.0,1.0,Lost,0.300000011920929,0.699999988079071,34.0,6202.0,3-4-3,3-4-3,Michael Fabbri
17149,269,266,2023/24,38710,2024-03-16,1025,Home,0.0,2.0,Lost,0.400000005960464,1.0,43.0,21223.0,3-5-2,3-4-3,Andrea Colombo
17150,287,266,2018/19,34345,2018-11-10,1007,Away,2.0,1.0,Won,1.60000002384186,2.59999990463257,34.0,17431.0,4-3-3,3-5-2,Davide Massa
17151,242,266,2019/20,33637,2020-02-17,1020,Home,1.0,0.0,Won,1.10000002384186,0.400000005960464,51.0,46114.0,4-2-3-1,3-4-3,Michael Fabbri
17152,225,266,2020/21,37000,2020-12-05,1005,Home,2.0,1.0,Won,1.60000002384186,1.0,65.0,-1.0,4-4-2,3-5-2,Daniele Orsato
17153,325,266,2021/22,37131,2022-02-12,1021,Away,2.0,1.0,Won,0.300000011920929,0.899999976158142,34.0,6681.0,4-3-1-2,3-4-3,Antonio Giua
17154,287,266,2019/20,34345,2020-06-20,1021,Away,1.0,1.0,Draw,0.200000002980232,2.40000009536743,49.0,-1.0,4-3-3,3-4-1-2,Massimiliano Irrati
17155,242,266,2017/18,37000,2018-04-18,1030,Away,1.0,1.0,Draw,0.400000005960464,1.70000004768372,53.0,24264.0,4-3-3,3-4-1-2,Fabio Maresca
17156,227,266,2021/22,34579,2021-09-23,1037,Away,1.0,1.0,Draw,0.899999976158142,0.800000011920929,55.0,8646.0,4-3-3,3-4-3,Rosario Abisso
17157,269,266,2020/21,38735,2020-12-12,1006,Away,3.0,2.0,Won,1.29999995231628,1.0,40.0,-1.0,3-5-2,3-5-2,Davide Massa
17158,259,266,2022/23,35650,2022-11-13,1010,Home,1.0,1.0,Draw,1.70000004768372,0.899999976158142,48.0,61168.0,3-4-3,3-4-3,Antonio Rapuano
17159,242,266,2020/21,35653,2021-05-12,1033,Away,7.0,0.0,Won,3.70000004768372,0.899999976158142,58.0,-1.0,4-2-3-1,3-5-2,Marco Guida
17160,297,266,2023/24,34799,2023-10-02,1039,Away,0.0,0.0,Draw,0.300000011920929,0.600000023841858,45.0,19419.0,3-4-3,3-4-3,Ermanno Feliciani
17161,269,266,2023/24,38710,2023-12-23,1012,Away,1.0,1.0,Draw,0.899999976158142,1.0,38.0,23546.0,3-5-2,3-4-3,Michael Fabbri
17162,259,266,2021/22,37092,2021-11-28,1009,Home,1.0,0.0,Won,1.0,0.899999976158142,32.0,46728.0,3-1-4-2,3-4-3,Daniele Chiffi
17163,335,266,2022/23,37656,2023-05-07,1031,Away,1.0,1.0,Draw,0.899999976158142,0.899999976158142,47.0,19517.0,3-4-3,3-4-3,Luca Zufferli
17164,227,266,2017/18,39003,2017-12-11,1011,Home,1.0,3.0,Lost,1.70000004768372,1.0,50.0,20000.0,3-5-1-1,4-3-3,Piero Giacomelli
17165,325,266,2021/22,38510,2021-09-27,1038,Home,1.0,1.0,Draw,1.5,1.10000002384186,44.0,4888.0,4-4-2,3-4-3,Lorenzo Maggioni
17166,287,266,2019/20,34345,2019-09-30,1038,Home,3.0,2.0,Won,3.59999990463257,2.20000004768372,51.0,15001.0,4-3-3,3-4-3,Federico La Penna
17167,335,266,2024/25,38330,2024-11-24,1008,Away,1.0,1.0,Draw,0.899999976158142,1.0,46.0,22000.0,3-4-3,3-5-2,Rosario Abisso
17168,227,266,2020/21,37421,2020-11-01,1038,Away,4.0,3.0,Won,1.79999995231628,2.40000009536743,55.0,-1.0,3-5-2,4-3-1-2,Daniele Chiffi
17169,269,266,2024/25,36103,2025-04-23,1030,Away,0.0,2.0,Lost,1.10000002384186,0.899999976158142,56.0,27958.0,4-4-1-1,4-4-2,Giuseppe Collu
17170,246,266,2023/24,35675,2024-01-07,1014,Away,0.0,3.0,Lost,1.0,2.09999990463257,50.0,23960.0,4-3-3,3-4-1-2,Maurizio Mariani
17171,335,266,2023/24,37656,2024-03-30,1027,Away,0.0,1.0,Lost,0.800000011920929,1.60000002384186,39.0,24286.0,5-4-1,3-4-1-2,Gianluca Aureliano
17172,215,266,2018/19,35002,2018-12-02,1009,Away,1.0,2.0,Lost,1.60000002384186,2.20000004768372,35.0,15324.0,3-1-4-2,3-4-1-2,Maurizio Mariani
17173,269,266,2022/23,38733,2023-02-05,1017,Away,0.0,1.0,Lost,0.5,1.70000004768372,44.0,16820.0,3-5-2,3-4-3,Alessandro Prontera
17174,246,266,2018/19,37087,2019-02-17,1020,Home,0.0,0.0,Draw,2.40000009536743,0.5,64.0,21830.0,4-4-2,3-5-1-1,Michael Fabbri
17175,242,266,2023/24,35997,2024-05-18,1034,Away,1.0,3.0,Lost,1.89999997615814,0.899999976158142,60.0,24638.0,4-3-3,3-4-1-2,Ermanno Feliciani
17176,297,266,2023/24,34799,2024-05-12,1033,Home,1.0,2.0,Lost,1.20000004768372,0.5,43.0,25964.0,4-2-3-1,3-4-1-2,Livio Marinelli
17177,269,266,2018/19,39537,2018-09-16,1036,Home,1.0,1.0,Draw,0.300000011920929,0.699999988079071,35.0,18813.0,4-1-4-1,3-4-3,Paolo Valeri
17178,287,266,2020/21,34345,2021-01-03,1010,Home,0.0,3.0,Lost,1.0,1.70000004768372,57.0,-1.0,4-3-2-1,3-5-2,Daniele Doveri
17179,335,266,2024/25,34046,2025-03-02,1023,Home,0.0,2.0,Lost,1.0,1.20000004768372,53.0,11053.0,3-5-2,4-2-3-1,Antonio Rapuano
17180,225,266,2024/25,39290,2025-01-11,1016,Away,1.0,1.0,Draw,0.899999976158142,0.600000023841858,59.0,27014.0,4-2-3-1,4-4-2,Michael Fabbri
17181,368,266,2024/25,36388,2024-08-30,1026,Home,0.0,1.0,Lost,0.800000011920929,1.0,42.0,10652.0,3-4-3,3-5-2,Matteo Marcenaro
17182,363,266,2024/25,35192,2025-03-08,1024,Home,2.0,2.0,Draw,1.60000002384186,0.699999988079071,53.0,18938.0,4-3-3,4-2-3-1,Francesco Fourneau
17183,242,266,2021/22,33637,2021-10-26,1005,Home,1.0,0.0,Won,0.899999976158142,0.600000023841858,45.0,35929.0,4-2-3-1,3-4-3,Gianluca Aureliano
17184,297,266,2019/20,37837,2019-12-15,1011,Home,3.0,3.0,Draw,2.40000009536743,1.60000002384186,52.0,14612.0,3-4-3,3-4-3,Federico La Penna
17185,269,266,2018/19,38735,2019-02-10,1019,Away,0.0,1.0,Lost,1.79999995231628,1.79999995231628,42.0,16557.0,5-3-2,3-4-3,Marco Guida
17186,259,266,2022/23,35650,2023-04-08,1025,Away,1.0,0.0,Won,1.10000002384186,0.300000011920929,45.0,22142.0,3-4-3,3-4-3,Andrea Colombo
17187,334,266,2022/23,37943,2022-09-05,1037,Away,0.0,1.0,Lost,0.300000011920929,1.10000002384186,41.0,19087.0,4-1-4-1,3-4-1-2,Manuel Volpi
17188,225,266,2019/20,37000,2020-07-04,1027,Home,4.0,1.0,Won,1.70000004768372,1.70000004768372,52.0,-1.0,4-3-3,3-4-3,Fabio Maresca
17189,269,266,2021/22,34313,2021-11-22,1008,Away,1.0,2.0,Lost,1.20000004768372,1.70000004768372,49.0,7034.0,3-4-3,3-4-3,Ivan Pezzuto
17190,246,266,2018/19,37458,2018-09-23,1037,Away,3.0,1.0,Won,2.0,1.20000004768372,53.0,22655.0,4-2-3-1,3-5-2,Massimiliano Irrati
17191,335,266,2022/23,33842,2022-08-13,1004,Home,1.0,2.0,Lost,1.39999997615814,2.09999990463257,54.0,10739.0,3-5-2,3-4-3,Maurizio Mariani
17192,334,266,2023/24,35336,2023-10-28,1005,Home,0.0,1.0,Lost,0.5,0.800000011920929,49.0,26123.0,4-3-3,3-5-2,Gianluca Aureliano
17193,269,266,2021/22,38733,2022-02-06,1020,Home,2.0,0.0,Won,1.20000004768372,0.400000005960464,41.0,9837.0,3-5-2,3-4-3,Antonio Rapuano
17194,246,266,2021/22,37087,2022-05-07,1033,Away,1.0,0.0,Won,1.29999995231628,0.699999988079071,57.0,14619.0,4-2-3-1,3-4-3,Alessandro Prontera
17195,242,266,2024/25,37849,2025-02-22,1022,Away,1.0,2.0,Lost,2.40000009536743,0.300000011920929,64.0,26868.0,4-2-3-1,4-2-3-1,Simone Sozza
17196,227,266,2024/25,37688,2024-09-29,1038,Away,3.0,2.0,Won,2.0,0.699999988079071,43.0,23130.0,4-2-3-1,3-5-2,Simone Sozza
17197,269,266,2017/18,39537,2018-02-11,1020,Away,0.0,2.0,Lost,0.800000011920929,0.899999976158142,57.0,18740.0,3-5-2,4-3-3,Rosario Abisso
17198,259,266,2018/19,34748,2018-08-19,1004,Away,1.0,0.0,Won,1.20000004768372,0.600000023841858,57.0,18000.0,4-3-3,3-5-2,Marco Di Bello
17199,242,266,2019/20,33637,2020-01-28,696,Home,4.0,2.0,Won,-1.0,-1.0,59.0,36462.0,4-4-2,3-4-3,Fabrizio Pasqua
17200,347,266,2023/24,37862,2023-09-03,1026,Away,0.0,1.0,Lost,0.200000002980232,0.400000005960464,37.0,24433.0,4-3-2-1,3-4-3,Daniele Chiffi
17201,269,266,2020/21,38735,2021-04-10,1027,Home,0.0,1.0,Lost,1.10000002384186,1.5,64.0,-1.0,3-5-1-1,3-5-2,Daniele Doveri
17202,259,266,2024/25,35650,2025-05-25,1035,Away,2.0,0.0,Won,1.89999997615814,0.5,54.0,-1.0,4-1-4-1,4-2-3-1,Marco Di Bello
17203,299,266,2019/20,35300,2020-02-02,1018,Home,4.0,0.0,Won,2.09999990463257,0.899999976158142,49.0,21947.0,4-3-1-2,3-4-3,Gianluca Rocchi
